0,1
0,1
0,3
0,3
0,6
0,6
0,8
0,8
0,13
0,13
0,16
0,16
0,18
0,18
0,20
0,20
0,23
0,23
0,29
0,29
0,31
0,31
0,33
0,33
0,36
0,36
0,38
0,38
0,44
0,44
0,46
0,46
0,48
0,48
0,51
0,51
0,53
0,53
0,55
0,55
0,61
0,61
0,63
0,63
0,65
0,65
0,71
0,71
0,73
0,73
0,76
0,76
0,78
0,78
0,80
0,80
0,83
0,83
0,85
0,85
0,88
0,88
0,90
0,90
0,92
0,92
0,95
0,95
0,97
0,97
0,99
0,99
0,102
0,102
0,104
0,104
0,106
0,106
0,109
0,109
0,114
0,114
0,117
0,117
0,119
0,119
0,121
0,121
0,123
0,123
0,126
0,126
0,128
0,128
0,130
0,130
0,132
0,132
0,135
0,135
0,137
0,137
0,139
0,139
0,145
0,145
0,147
0,147
0,149
0,149
0,155
0,155
0,157
0,157
0,160
0,160
0,162
0,162
0,165
0,165
0,167
0,167
0,169
0,169
0,172
0,172
0,174
0,174
0,176
0,176
0,179
0,179
0,181
0,181
0,183
0,183
0,186
0,186
0,188
0,188
0,190
0,190
0,193
0,193
0,195
0,195
0,197
0,197
0,200
0,200
0,202
0,202
0,204
0,204
0,206
0,206
0,209
0,209
0,211
0,211
0,213
0,213
0,216
0,216
0,218
0,218
0,220
0,220
0,223
0,223
0,225
0,225
0,228
0,228
0,230
0,230
0,236
0,236
0,238
0,238
0,241
0,241
0,243
0,243
0,245
0,245
0,248
0,248
0,251
0,251
0,253
0,253
0,255
0,255
0,258
0,258
0,260
0,260
0,262
0,262
0,265
0,265
0,267
0,267
0,270
0,270
0,272
0,272
0,274
0,274
0,277
0,277
0,279
0,279
0,282
0,282
0,284
0,284
0,286
0,286
0,289
0,289
0,291
0,291
0,294
0,294
0,296
0,296
0,299
0,299
0,301
0,301
0,303
0,303
0,305
0,305
0,308
0,308
0,310
0,310
0,312
0,312
0,315
0,315
0,317
0,317
0,319
0,319
0,322
0,322
0,324
0,324
0,327
0,327
0,329
0,329
0,331
0,331
0,333
0,333
0,336
0,336
0,338
0,338
0,341
0,341
0,343
0,343
0,345
0,345
0,348
0,348
0,350
0,350
0,353
0,353
0,355
0,355
0,358
0,358
0,361
0,361
0,363
0,363
0,365
0,365
0,368
0,368
0,370
0,370
0,372
0,372
0,374
0,374
0,377
0,377
0,379
0,379
0,382
0,382
0,384
0,384
0,386
0,386
0,388
0,388
0,391
0,391
0,393
0,393
0,395
0,395
0,398
0,398
0,400
0,400
0,402
0,402
0,405
0,405
0,407
0,407
0,409
0,409
0,411
0,411
0,414
0,414
0,416
0,416
0,419
0,419
0,421
0,421
0,423
0,423
0,425
0,425
0,428
0,428
0,430
0,430
0,433
0,433
0,435
0,435
0,437
0,437
0,440
0,440
0,442
0,442
0,444
0,444
0,447
0,447
0,449
0,449
0,451
0,451
0,453
0,453
0,459
0,459
0,462
0,462
0,464
0,464
0,466
0,466
0,468
0,468
0,471
0,471
0,473
0,473
0,476
0,476
0,478
0,478
0,480
0,480
0,483
0,483
0,485
0,485
0,488
0,488
0,490
0,490
0,492
0,492
0,495
0,495
0,497
0,497
0,499
0,499
0,502
0,502
0,504
0,504
0,506
0,506
0,509
0,509
0,511
0,511
0,513
0,513
0,515
0,515
0,518
0,518
0,520
0,520
0,523
0,523
0,525
0,525
0,527
0,527
0,529
0,529
0,532
0,532
0,534
0,534
0,537
0,537
0,539
0,539
0,541
0,541
0,544
0,544
0,546
0,546
0,548
0,548
0,550
0,550
0,553
0,553
0,555
0,555
0,557
0,557
0,560
0,560
0,562
0,562
0,564
0,564
0,567
0,567
0,569
0,569
0,571
0,571
0,574
0,574
0,576
0,576
0,578
0,578
0,580
0,580
0,583
0,583
0,585
0,585
0,587
0,587
0,590
0,590
0,592
0,592
0,594
0,594
0,600
0,600
0,602
0,602
0,604
0,604
0,607
0,607
0,609
0,609
0,611
0,611
0,614
0,614
0,616
0,616
0,618
0,618
0,621
0,621
0,623
0,623
0,625
0,625
0,628
0,628
0,630
0,630
0,632
0,632
0,635
0,635
0,637
0,637
0,639
0,639
0,642
0,642
0,644
0,644
0,646
0,646
0,649
0,649
0,651
0,651
0,653
0,653
0,656
0,656
0,658
0,658
0,661
0,661
0,663
0,663
0,666
0,666
0,668
0,668
0,670
0,670
0,673
0,673
0,675
0,675
0,677
0,677
0,680
0,680
0,682
0,682
0,684
0,684
0,690
0,690
0,692
0,692
0,694
0,694
0,697
0,697
0,699
0,699
0,701
0,701
0,704
0,704
0,706
0,706
0,708
0,708
0,711
0,711
0,713
0,713
0,716
0,716
0,718
0,718
0,721
0,721
0,723
0,723
0,725
0,725
0,727
0,727
0,733
0,733
0,735
0,735
0,737
0,737
0,740
0,740
0,746
0,746
0,751
0,751
0,753
0,753
0,755
0,755
0,758
0,758
0,760
0,760
0,763
0,763
0,765
0,765
0,767
0,767
0,770
0,770
0,772
0,772
0,777
0,777
0,780
0,780
0,782
0,782
0,784
0,784
0,787
0,787
0,789
0,789
0,791
0,791
0,794
0,794
0,796
0,796
0,798
0,798
0,801
0,801
0,803
0,803
0,805
0,805
0,808
0,808
0,810
0,810
0,812
0,812
0,815
0,815
0,817
0,817
0,820
0,820
0,822
0,822
0,824
0,824
0,826
0,826
0,829
0,829
0,831
0,831
0,834
0,834
0,836
0,836
0,838
0,838
0,840
0,840
0,843
0,843
0,845
0,845
0,847
0,847
0,850
0,850
0,852
0,852
0,854
0,854
0,856
0,856
0,859
0,859
0,861
0,861
0,863
0,863
0,866
0,866
0,868
0,868
0,871
0,871
0,873
0,873
0,875
0,875
0,877
0,877
0,880
0,880
0,882
0,882
0,884
0,884
0,887
0,887
0,889
0,889
0,891
0,891
0,894
0,894
0,896
0,896
0,898
0,898
0,901
0,901
0,903
0,903
0,905
0,905
0,908
0,908
0,910
0,910
0,912
0,912
0,915
0,915
0,917
0,917
0,919
0,919
0,922
0,922
0,924
0,924
0,927
0,927
0,929
0,929
0,931
0,931
0,933
0,933
0,939
0,939
0,942
0,942
0,944
0,944
0,946
0,946
0,949
0,949
0,951
0,951
0,957
0,957
0,959
0,959
0,961
0,961
0,964
0,964
0,966
0,966
0,968
0,968
0,971
0,971
0,973
0,973
0,975
0,975
0,978
0,978
0,980
0,980
0,982
0,982
0,988
0,988
0,990
0,990
0,993
0,993
0,995
0,995
0,997
0,997
0,1000
0,1000
0,1002
0,1002
0,1004
0,1004
0,1007
0,1007
0,1009
0,1009
0,1012
0,1012
0,1014
0,1014
0,1016
0,1016
0,1019
0,1019
0,1021
0,1021
0,1024
0,1024
0,1026
0,1026
0,1029
0,1029
0,1034
0,1034
0,1036
0,1036
0,1039
0,1039
0,1044
0,1044
0,1047
0,1047
0,1049
0,1049
0,1051
0,1051
0,1054
0,1054
0,1060
0,1060
0,1062
0,1062
0,1064
0,1064
0,1067
0,1067
0,1069
0,1069
0,1071
0,1071
0,1077
0,1077
0,1079
0,1079
0,1081
0,1081
0,1084
0,1084
0,1086
0,1086
0,1089
0,1089
0,1091
0,1091
0,1093
0,1093
0,1097
0,1097
0,1099
0,1099
0,1105
0,1105
0,1111
0,1111
0,1113
0,1113
0,1115
0,1115
0,1118
0,1118
0,1120
0,1120
0,1123
0,1123
0,1125
0,1125
0,1128
0,1128
0,1130
0,1130
0,1132
0,1132
0,1135
0,1135
0,1137
0,1137
0,1140
0,1140
0,1142
0,1142
0,1145
0,1145
0,1151
0,1151
0,1153
0,1153
0,1155
0,1155
0,1158
0,1158
0,1160
0,1160
0,1162
0,1162
0,1165
0,1165
0,1170
0,1170
0,1173
0,1173
0,1175
0,1175
0,1181
0,1181
0,1187
0,1187
0,1189
0,1189
0,1192
0,1192
0,1194
0,1194
0,1196
0,1196
0,1199
0,1199
0,1201
0,1201
0,1204
0,1204
0,1206
0,1207
0,1209
0,1209
0,1211
0,1211
0,1214
0,1214
0,1216
0,1216
0,1218
0,1218
0,1220
0,1220
0,1223
0,1223
0,1225
0,1225
0,1227
0,1227
0,1230
0,1230
0,1232
0,1232
0,1234
0,1234
0,1237
0,1237
0,1239
