82,1
82,1
82,3
82,3
82,6
82,6
82,8
82,8
82,13
82,13
82,16
82,16
82,18
82,18
82,20
82,20
82,23
82,23
82,29
82,29
82,31
82,31
82,33
82,33
82,36
82,36
82,38
82,38
82,44
82,44
82,46
82,46
82,48
82,48
82,51
82,51
82,53
82,53
82,55
82,55
82,61
82,61
82,63
82,63
82,65
82,65
82,71
82,71
82,73
82,73
82,76
82,76
82,78
82,78
82,80
82,80
82,83
82,83
82,85
82,85
82,88
82,88
82,90
82,90
82,92
82,92
82,95
82,95
82,97
82,97
82,99
82,99
82,102
82,102
82,104
82,104
82,106
82,106
82,109
82,109
82,114
82,114
82,117
82,117
82,119
82,119
82,121
82,121
82,123
82,123
82,126
82,126
82,128
82,128
82,130
82,130
82,132
82,132
82,135
82,135
82,137
82,137
82,139
82,139
82,145
82,145
82,147
82,147
82,149
82,149
83,155
82,155
82,157
82,157
82,160
82,160
82,162
82,162
82,165
82,165
82,167
82,167
82,169
82,169
82,172
82,172
82,174
82,174
82,176
82,176
82,179
82,179
82,181
82,181
82,183
82,183
83,186
82,186
83,188
82,188
83,190
82,190
83,193
82,193
82,195
82,195
83,197
82,197
83,200
82,200
83,202
82,202
83,204
82,204
82,206
82,206
82,209
82,209
82,211
82,211
82,213
82,213
83,216
82,216
83,218
82,218
83,220
82,220
83,223
82,223
83,225
82,225
83,228
82,228
83,230
82,230
83,236
82,236
83,238
82,238
83,241
82,241
83,243
82,243
83,245
82,245
83,248
82,248
83,251
82,251
83,253
82,253
83,255
82,255
83,258
82,258
83,260
82,260
83,262
82,262
83,265
82,265
83,267
82,267
83,270
82,270
83,272
82,272
83,274
82,274
83,277
82,277
83,279
82,279
83,282
82,282
83,284
82,284
83,286
82,286
83,289
82,289
83,291
82,291
83,294
82,294
83,296
82,296
83,299
82,299
83,301
82,301
83,303
82,303
83,305
82,305
83,308
82,308
83,310
82,310
83,312
82,312
83,315
82,315
83,317
82,317
83,319
82,319
83,322
82,322
83,324
82,324
83,327
82,327
83,329
82,329
83,331
82,331
83,333
82,333
83,336
82,336
83,338
82,338
83,341
82,341
83,343
82,343
83,345
82,345
83,348
82,348
83,350
82,350
83,353
82,353
83,355
82,355
83,358
82,358
83,361
82,361
83,363
82,363
83,365
82,365
83,368
82,368
83,370
82,370
83,372
