,1
,3
,6
,8
,13
,16
,18
,20
,23
,29
,31
56.7,33
56.7,36
56.7,38
56.7,44
56.7,46
56.7,48
56.7,51
56.7,53
56.7,55
56.7,61
56.7,63
56.7,65
56.7,71
56.7,73
56.7,76
56.7,78
56.7,80
56.7,83
56.7,85
56.7,88
56.7,90
56.7,92
56.7,95
56.7,97
56.7,99
56.7,102
56.7,104
56.7,106
56.7,109
56.7,114
56.7,117
56.7,119
56.7,121
56.7,123
56.7,126
56.7,128
56.7,130
56.7,132
56.7,135
56.7,137
56.7,139
56.7,145
56.7,147
56.7,149
56.7,155
56.7,157
56.7,160
56.7,162
56.7,165
56.7,167
56.7,169
56.7,172
56.7,174
56.7,176
56.7,179
56.7,181
56.7,183
56.7,186
56.7,188
56.7,190
56.7,193
56.7,195
56.7,197
56.7,200
56.7,202
56.7,204
56.7,206
56.7,209
56.7,211
56.7,213
56.7,216
56.7,218
56.7,220
56.7,223
56.7,225
56.7,228
56.7,230
56.7,236
56.7,238
56.7,241
56.7,243
56.7,245
56.7,248
56.7,251
56.7,253
56.7,255
56.7,258
56.7,260
56.7,262
56.7,265
56.7,267
56.7,270
56.7,272
56.7,274
56.7,277
56.7,279
56.7,282
56.7,284
56.8,286
56.8,289
56.8,291
56.8,294
56.8,296
56.8,299
56.8,301
56.8,303
56.8,305
56.8,308
56.8,310
56.8,312
56.8,315
56.8,317
56.8,319
56.8,322
56.8,324
56.8,327
56.8,329
56.8,331
56.8,333
56.8,336
56.8,338
56.8,341
56.8,343
56.8,345
56.8,348
56.8,350
56.8,353
56.8,355
56.8,358
56.8,361
56.8,363
56.8,365
56.8,368
56.8,370
56.8,372
56.8,374
56.8,377
56.8,379
56.8,382
56.8,384
56.8,386
56.8,388
56.8,391
56.8,393
56.8,395
56.8,398
56.8,400
56.8,402
56.8,405
56.8,407
56.8,409
56.8,411
56.8,414
56.8,416
56.8,419
56.8,421
56.8,423
56.8,425
56.8,428
56.8,430
56.8,433
56.8,435
56.8,437
56.8,440
56.8,442
56.8,444
56.8,447
56.8,449
56.8,451
56.8,453
56.8,459
56.8,462
56.8,464
56.8,466
56.8,468
56.8,471
56.8,473
56.8,476
56.8,478
56.8,480
56.8,483
56.8,485
56.8,488
56.8,490
56.8,492
56.8,495
56.8,497
56.8,499
56.8,502
56.8,504
56.8,506
56.8,509
56.8,511
56.8,513
56.8,515
56.8,518
56.8,520
56.8,523
56.8,525
56.8,527
56.8,529
56.8,532
56.8,534
56.8,537
56.8,539
56.8,541
56.8,544
56.8,546
56.8,548
56.8,550
56.8,553
56.8,555
56.8,557
56.8,560
56.8,562
56.8,564
56.8,567
56.8,569
56.8,571
56.8,574
56.8,576
56.8,578
56.8,580
56.8,583
56.8,585
56.8,587
56.8,590
56.8,592
56.7,594
56.7,600
56.7,602
56.7,604
56.7,607
56.7,609
56.7,611
56.7,614
56.7,616
56.7,618
56.7,621
56.7,623
56.7,625
56.7,628
56.7,630
56.7,632
56.7,635
56.7,637
56.7,639
56.7,642
56.9,644
56.9,646
56.9,649
56.9,651
56.9,653
56.9,656
56.9,658
56.9,661
56.9,663
56.9,666
56.9,668
56.9,670
56.9,673
56.9,675
56.9,677
56.9,680
56.9,682
56.9,684
56.9,690
56.9,692
56.9,694
56.9,697
56.9,699
56.9,701
56.9,704
56.9,706
56.9,708
56.9,711
56.9,713
56.9,716
56.9,718
56.9,721
56.9,723
56.9,725
56.9,727
56.9,733
56.9,735
56.9,737
56.9,740
56.9,746
56.9,751
56.9,753
56.9,755
56.9,758
56.9,760
56.9,763
56.9,765
56.9,767
56.9,770
56.9,772
56.9,777
56.9,780
56.9,782
56.9,784
